A0A014PQC0,568076,E,Metarhizium robertsii,Glyceraldehyde 3-phosphate dehydrogenase catalytic domain,PF02800,157,314,338
A0A0C4DG49,9606,E,Homo sapiens,Immunoglobulin V-set domain,PF07686,33,141,417
A0A0C4DG97,9606,E,Homo sapiens,disorder_prediction,mobidb-lite,290,332,497
A0A0C4L2U8,1473995,E,Hymenoptera sp. BOLD:ACC7669,Cytochrome c oxidase subunit I,PF00115,1,204,208
A0A0C4MKC8,1484384,E,Peronospora cerastii-anomali,Cytochrome c oxidase subunit I,PF00115,4,220,221
A0A0C4UQV2,108931,E,Nilaparvata lugens,disorder_prediction,mobidb-lite,75,114,306
A0A0C4ZQB4,1610658,E,Aslauga aura,Translation elongation factor EFTu-like domain 2,PF03144,188,253,347
A0A0C4ZQV8,1610701,E,Cyprinus carpio 'Furong' x Carassius auratus red var.,NADH:quinone oxidoreductase/Mrp antiporter membrane subunit,PF00361,23,288,348
A0A0C5AQ89,112478,E,Reticulitermes miyatakei,Cytochrome c oxidase subunit I,PF00115,2,206,240
A0A0C5ASN1,758697,E,Reevesia formosana,Ribulose bisphosphate carboxylase large subunit ferrodoxin-like N-terminal,PF02788,15,135,184
A0A0C6E5Z1,1614669,E,Bracon sp. AK-2015-7,Cytochrome c oxidase subunit I,PF00115,2,197,203
A0A0C7B3P4,58291,E,Rhizopus microsporus,disorder_prediction,mobidb-lite,784,834,853
A0A0C7B8F4,58291,E,Rhizopus microsporus,HECT domain,PF00632,446,747,749
A0A0C7BD60,58291,E,Rhizopus microsporus,SF3A2 domain,PF16835,116,210,240
A0A0C7BF60,58291,E,Rhizopus microsporus,Uncharacterized protein OS=Rhizopus microsporus GN=RMATCC62417_05845 PE=4 SV=1,CoiledCoil,375,421,636
A0A0C7BI63,58291,E,Rhizopus microsporus,RNA recognition motif domain,PF00076,112,189,286
A0A0C7BN66,58291,E,Rhizopus microsporus,Zn(2)-C6 fungal-type DNA-binding domain,PF00172,13,45,777
A0A0C7BRW3,58291,E,Rhizopus microsporus,Tetratricopeptide repeat,PF13181,96,126,415
A0A0C7BRW7,58291,E,Rhizopus microsporus,disorder_prediction,mobidb-lite,1,24,533
A0A0C7BY34,58291,E,Rhizopus microsporus,Sel1-like repeat,PF08238,200,228,401
A0A0C7CB62,58291,E,Rhizopus microsporus,disorder_prediction,mobidb-lite,282,367,753
A0A0C7N2I6,1245769,E,Lachancea lanzarotensis,Phosphotyrosyl phosphatase activator PTPA,PF03095,18,312,370
A0A0C7N3G5,1245769,E,Lachancea lanzarotensis,disorder_prediction,mobidb-lite,180,213,782
A0A0C7N6W7,1245769,E,Lachancea lanzarotensis,Cyclin N-terminal,PF00134,42,194,508
A0A0C7N742,1245769,E,Lachancea lanzarotensis,disorder_prediction,mobidb-lite,44,65,505
A0A0C9LI83,123851,E,Ladona fulva,G protein-coupled receptor rhodopsin-like,PF00001,10,115,122
A0A0C9LTF9,91626,E,Mucor ambiguus,Domain of unknown function DUF382,PF04037,165,291,597
A0A0C9LUJ0,91626,E,Mucor ambiguus,Carbamoyl-phosphate synthetase large subunit-like ATP-binding domain,PF02786,169,372,1140
A0A0C9LXX4,1603295,E,fungal sp. No.11243,Rapamycin-insensitive companion of mTOR N-terminal domain,PF14664,213,577,1285
A0A0C9LY46,91626,E,Mucor ambiguus,Transcription factor Opi1,PF08618,165,385,471
A0A0C9M7P4,91626,E,Mucor ambiguus,disorder_prediction,mobidb-lite,1194,1215,1298
A0A0C9MBH1,1603295,E,fungal sp. No.11243,DNA-directed RNA polymerase subunit N/Rpb10,PF01194,1,65,84
A0A0C9MDC4,91626,E,Mucor ambiguus,disorder_prediction,mobidb-lite,1,20,625
A0A0C9MJS7,91626,E,Mucor ambiguus,disorder_prediction,mobidb-lite,521,559,620
A0A0C9MVZ7,91626,E,Mucor ambiguus,DnaJ domain,PF00226,68,129,455
A0A0C9MYM8,91626,E,Mucor ambiguus,disorder_prediction,mobidb-lite,900,919,1279
A0A0C9PHK5,64838,E,Fopius arisanus,Zinc finger CHY-type,PF05495,9,81,181
A0A0C9PW12,64838,E,Fopius arisanus,Homeobox domain,PF00046,245,301,488
A0A0C9Q0G7,64838,E,Fopius arisanus,disorder_prediction,mobidb-lite,531,572,1422
A0A0C9Q4P7,64838,E,Fopius arisanus,NKX2-1 protein OS=Fopius arisanus GN=NKX2-1 PE=4 SV=1,LowComplexity,263,278,470
A0A0C9Q8N4,64838,E,Fopius arisanus,disorder_prediction,mobidb-lite,419,480,742
A0A0C9QNG1,64838,E,Fopius arisanus,disorder_prediction,mobidb-lite,195,215,475
A0A0C9QSS8,56998,E,Wollemia nobilis,ATPase AAA-type core,PF07724,634,809,923
A0A0C9QYX5,64838,E,Fopius arisanus,disorder_prediction,mobidb-lite,163,182,248
A0A0C9R6B0,64838,E,Fopius arisanus,EF-hand domain,PF13499,85,145,225
A0A0C9RCE5,64838,E,Fopius arisanus,ParB/Sulfiredoxin,PF02195,52,134,149
A0A0C9RIB1,64838,E,Fopius arisanus,disorder_prediction,mobidb-lite,1435,1469,2082
A0A0C9RKZ6,64838,E,Fopius arisanus,FF domain,PF01846,301,350,747
A0A0C9RSW8,64838,E,Fopius arisanus,Multicopper oxidase type 2,PF07731,598,718,741
A0A0C9RUN4,64838,E,Fopius arisanus,Cog3_0 protein OS=Fopius arisanus GN=Cog3_0 PE=4 SV=1,CoiledCoil,459,480,830
A0A0C9RUQ3,64838,E,Fopius arisanus,disorder_prediction,mobidb-lite,11,31,1136
A0A0C9S6H4,56998,E,Wollemia nobilis,disorder_prediction,mobidb-lite,27,59,1193
A0A0D1W2E3,1016849,E,Exophiala sideris,disorder_prediction,mobidb-lite,1,129,1239
A0A0D1WHS7,212818,E,Exophiala mesophila,AMP-binding enzyme C-terminal domain,PF13193,595,671,689
A0A0D1WIB1,212818,E,Exophiala mesophila,disorder_prediction,mobidb-lite,85,238,416
A0A0D1WXX8,212818,E,Exophiala mesophila,disorder_prediction,mobidb-lite,181,231,576
A0A0D1XC47,1016849,E,Exophiala sideris,Fungal transcription factor,PF11951,138,246,533
A0A0D1XCU9,253628,E,Verruconis gallopava,Methyltransferase domain,PF13847,40,147,275
A0A0D1XCY8,253628,E,Verruconis gallopava,Glutamine-tRNA ligase OS=Verruconis gallopava GN=PV09_08277 PE=3 SV=1,LowComplexity,35,54,648
A0A0D1XUW6,253628,E,Verruconis gallopava,disorder_prediction,mobidb-lite,866,917,948
A0A0D1XVC9,253628,E,Verruconis gallopava,Calcineurin-like phosphoesterase domain ApaH type,PF00149,12,240,579
A0A0D1XW70,253628,E,Verruconis gallopava,disorder_prediction,mobidb-lite,117,148,1277
A0A0D1XZT1,212818,E,Exophiala mesophila,Polyadenylate-binding protein/Hyperplastic disc protein,PF00658,677,743,776
A0A0D1Y3L2,1016849,E,Exophiala sideris,RNA polymerase II transcription factor SIII subunit A,PF06881,21,124,341
A0A0D1Y5H6,1016849,E,Exophiala sideris,Eisosome component PIL1/LSP1,PF13805,1,199,289
A0A0D1Y909,1016849,E,Exophiala sideris,Short-chain dehydrogenase/reductase SDR,PF00106,5,203,265
A0A0D1YD01,91928,E,Exophiala spinifera,Calcineurin-like phosphoesterase domain ApaH type,PF00149,5,240,768
A0A0D1YF91,1016849,E,Exophiala sideris,Uncharacterized protein OS=Exophiala sideris GN=PV11_03738 PE=4 SV=1,LowComplexity,963,977,996
A0A0D1YG73,253628,E,Verruconis gallopava,Catechol dioxygenase N-terminal,PF04444,33,105,330
A0A0D1YGD0,253628,E,Verruconis gallopava,disorder_prediction,mobidb-lite,445,470,470
A0A0D1YTL3,1016849,E,Exophiala sideris,Prephenate dehydrogenase,PF02153,65,268,427
A0A0D1Z0F8,91928,E,Exophiala spinifera,disorder_prediction,mobidb-lite,1,153,507
A0A0D1Z2C5,569365,E,Cladophialophora immunda,disorder_prediction,mobidb-lite,90,199,199
A0A0D1Z5I5,212818,E,Exophiala mesophila,Kinetochore-Ndc80 subunit Spc24,PF08286,84,197,200
A0A0D1ZA10,91928,E,Exophiala spinifera,disorder_prediction,mobidb-lite,1007,1049,1049
A0A0D1ZID1,91928,E,Exophiala spinifera,Uncharacterized protein OS=Exophiala spinifera GN=PV08_09905 PE=4 SV=1,CoiledCoil,126,154,160
A0A0D1ZK19,212818,E,Exophiala mesophila,NodB homology domain,PF01522,55,149,320
A0A0D1ZRK4,212818,E,Exophiala mesophila,disorder_prediction,mobidb-lite,627,657,730
A0A0D1ZV83,569365,E,Cladophialophora immunda,Zn(2)-C6 fungal-type DNA-binding domain,PF00172,9,42,545
A0A0D1ZXS8,569365,E,Cladophialophora immunda,disorder_prediction,mobidb-lite,517,619,737
A0A0D1ZZM4,91928,E,Exophiala spinifera,WD40 repeat,PF00400,440,488,768
A0A0D2A4Q5,569365,E,Cladophialophora immunda,Peptidase M3A/M3B catalytic domain,PF01432,284,768,797
A0A0D2AJU0,569365,E,Cladophialophora immunda,disorder_prediction,mobidb-lite,16,77,525
A0A0D2AWA3,215243,E,Exophiala oligosperma,GroES chaperonin family,PF00166,11,102,104
A0A0D2AYJ9,91928,E,Exophiala spinifera,RNA recognition motif domain,PF00076,58,127,777
A0A0D2B403,91928,E,Exophiala spinifera,Alpha crystallin/Hsp20 domain,PF00011,180,232,243
A0A0D2B631,569365,E,Cladophialophora immunda,Multicopper oxidase type 1,PF00394,329,485,724
A0A0D2BDD5,91928,E,Exophiala spinifera,K Homology domain type 1,PF00013,254,315,487
A0A0D2BL94,91928,E,Exophiala spinifera,disorder_prediction,mobidb-lite,1131,1157,1157
A0A0D2BLY7,215243,E,Exophiala oligosperma,ATPase AAA-type core,PF00004,219,350,439
A0A0D2BR57,91928,E,Exophiala spinifera,Major facilitator superfamily,PF07690,71,527,596
A0A0D2BZP1,569365,E,Cladophialophora immunda,K Homology domain type 1,PF00013,245,312,1341
A0A0D2C1S3,348802,E,Exophiala xenobiotica,Uncharacterized protein OS=Exophiala xenobiotica GN=PV05_03215 PE=4 SV=1,CoiledCoil,597,632,827
A0A0D2C6C9,569365,E,Cladophialophora immunda,Major facilitator  sugar transporter-like,PF00083,106,561,596
A0A0D2C9H5,91928,E,Exophiala spinifera,disorder_prediction,mobidb-lite,1016,1058,1179
A0A0D2CBK4,91928,E,Exophiala spinifera,disorder_prediction,mobidb-lite,173,194,372
A0A0D2CC20,91928,E,Exophiala spinifera,TRAM1-like protein,PF08390,91,153,425
A0A0D2CH55,569365,E,Cladophialophora immunda,Transcription factor domain fungi,PF04082,178,318,328
A0A0D2CHX8,569365,E,Cladophialophora immunda,Protein of unknown function DUF4748,PF15932,3,52,135
A0A0D2CHY2,348802,E,Exophiala xenobiotica,MOSC N-terminal beta barrel,PF03476,7,131,317
A0A0D2CLI1,569365,E,Cladophialophora immunda,disorder_prediction,mobidb-lite,475,736,1008
A0A0D2CNL7,348802,E,Exophiala xenobiotica,disorder_prediction,mobidb-lite,1,64,425
A0A0D2CWX2,348802,E,Exophiala xenobiotica,disorder_prediction,mobidb-lite,107,130,611
A0A0D2D3P1,5601,E,Phialophora americana,disorder_prediction,mobidb-lite,1,49,638
A0A0D2D818,215243,E,Exophiala oligosperma,10TM putative phosphate transporter cytosolic domain,PF14703,213,285,1276
A0A0D2DJJ6,215243,E,Exophiala oligosperma,Uncharacterized protein OS=Exophiala oligosperma GN=PV06_04298 PE=3 SV=1,CoiledCoil,484,505,740
A0A0D2DKZ6,215243,E,Exophiala oligosperma,Protein kinase domain,PF00069,23,314,416
A0A0D2DT42,215243,E,Exophiala oligosperma,disorder_prediction,mobidb-lite,177,204,522
A0A0D2E2I5,348802,E,Exophiala xenobiotica,Translation elongation factor EFTu/EF1A C-terminal,PF03143,605,713,718
A0A0D2E960,5601,E,Phialophora americana,Amino acid permease/ SLC12A domain,PF00324,114,570,638
A0A0D2EBG9,5601,E,Phialophora americana,RNA recognition motif domain,PF00076,94,163,325
A0A0D2EGF3,215243,E,Exophiala oligosperma,disorder_prediction,mobidb-lite,748,770,1126
A0A0D2EPN3,348802,E,Exophiala xenobiotica,PAP/25A-associated,PF03828,367,422,1097
A0A0D2ETD3,348802,E,Exophiala xenobiotica,RNA polymerase Rpb2 domain 5,PF04567,704,744,1225
A0A0D2EUQ8,348802,E,Exophiala xenobiotica,disorder_prediction,mobidb-lite,767,862,1912
A0A0D2EZV6,348802,E,Exophiala xenobiotica,ABC transporter type 1 transmembrane domain,PF00664,930,1167,1476
A0A0D2F120,348802,E,Exophiala xenobiotica,disorder_prediction,mobidb-lite,114,158,158
A0A0D2FZX5,5601,E,Phialophora americana,disorder_prediction,mobidb-lite,629,677,732
A0A0D2G2K8,5601,E,Phialophora americana,tRNA methyltransferase Trm1,PF02005,110,559,808
A0A0D2J735,145388,E,Monoraphidium neglectum,Dynein heavy chain domain-2,PF08393,4,51,51
A0A0D2LHH3,145388,E,Monoraphidium neglectum,Oxidoreductase FAD/NAD(P)-binding,PF00175,515,598,636
A0A0D2LYY3,29730,E,Gossypium raimondii,HAD-like domain,PF13419,17,208,257
A0A0D2M6U9,145388,E,Monoraphidium neglectum,DnaJ domain,PF00226,3,63,451
A0A0D2MG19,145388,E,Monoraphidium neglectum,Myosin-2 heavy chain OS=Monoraphidium neglectum GN=MNEG_8331 PE=4 SV=1,LowComplexity,1096,1110,2404
A0A0D2MGR8,145388,E,Monoraphidium neglectum,Uncharacterized protein OS=Monoraphidium neglectum GN=MNEG_13732 PE=4 SV=1,LowComplexity,533,545,829
A0A0D2MIC8,29730,E,Gossypium raimondii,Cytochrome P450,PF00067,32,459,481
A0A0D2NE42,29730,E,Gossypium raimondii,GAT domain,PF03127,233,306,375
A0A0D2NFS6,29730,E,Gossypium raimondii,Ubiquitin-conjugating enzyme E2,PF00179,41,134,142
A0A0D2NHC0,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,433,489,1076
A0A0D2NI64,29730,E,Gossypium raimondii,Haem peroxidase plant/fungal/bacterial,PF00141,18,217,281
A0A0D2NU89,29730,E,Gossypium raimondii,Ankyrin repeat-containing domain,PF12796,85,151,532
A0A0D2NVK8,29730,E,Gossypium raimondii,Acireductone dioxygenase ARD family,PF03079,3,127,156
A0A0D2P679,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,1,33,187
A0A0D2PD42,29730,E,Gossypium raimondii,Zinc finger RING-type,PF13639,605,646,652
A0A0D2PGW8,29730,E,Gossypium raimondii,Homeobox domain,PF00046,26,83,753
A0A0D2PM55,29730,E,Gossypium raimondii,ATP synthase F0 complex subunit A,PF00119,12,155,164
A0A0D2PU31,29730,E,Gossypium raimondii,Leucine-rich repeat,PF13516,279,294,808
A0A0D2PUW3,29730,E,Gossypium raimondii,Pleckstrin homology domain,PF00169,36,134,500
A0A0D2Q1I9,29730,E,Gossypium raimondii,SANT/Myb domain,PF00249,89,135,276
A0A0D2Q261,29730,E,Gossypium raimondii,Histone H2A/H2B/H3,PF00125,19,50,55
A0A0D2QLQ7,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,525,544,715
A0A0D2QT74,29730,E,Gossypium raimondii,Glutamyl/glutaminyl-tRNA synthetase class Ib catalytic domain,PF00749,270,574,779
A0A0D2QUX0,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,331,374,1158
A0A0D2R101,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,1,100,341
A0A0D2R6L8,29730,E,Gossypium raimondii,4Fe-4S ferredoxin-type iron-sulphur binding domain,PF00037,49,71,605
A0A0D2R826,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,452,488,750
A0A0D2RKL0,29730,E,Gossypium raimondii,SPRY domain,PF00622,145,263,1274
A0A0D2RMC8,29730,E,Gossypium raimondii,UBX domain,PF00789,365,414,474
A0A0D2RRZ6,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,629,1562,1562
A0A0D2S2P0,29730,E,Gossypium raimondii,Uncharacterized protein OS=Gossypium raimondii GN=B456_006G263200 PE=4 SV=1,CoiledCoil,158,179,185
A0A0D2S4Q8,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,1,76,462
A0A0D2SEE0,29730,E,Gossypium raimondii,NADH:ubiquinone oxidoreductase-like 20kDa subunit,PF01058,107,196,210
A0A0D2SFH7,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,67,108,381
A0A0D2TE20,29730,E,Gossypium raimondii,Protein of unknown function DUF3493,PF11998,172,249,313
A0A0D2TVA2,29730,E,Gossypium raimondii,Pleckstrin homology domain,PF16457,59,123,848
A0A0D2TW42,29730,E,Gossypium raimondii,Protein kinase domain,PF00069,287,558,610
A0A0D2TWX5,29730,E,Gossypium raimondii,Protein ENHANCED DISEASE RESISTANCE 2 C-terminal,PF07059,257,478,481
A0A0D2UCB5,29730,E,Gossypium raimondii,Root UVB sensitive family,PF04884,46,281,287
A0A0D2UFV7,29730,E,Gossypium raimondii,Potassium channel domain,PF07885,161,240,396
A0A0D2UM62,29730,E,Gossypium raimondii,ATPase AAA-type core,PF00004,1,81,95
A0A0D2UX07,29730,E,Gossypium raimondii,disorder_prediction,mobidb-lite,184,212,373
A0A0D2UZ92,29730,E,Gossypium raimondii,Clathrin heavy chain/VPS 7-fold repeat,PF00637,701,840,1699
A0A0D2V126,29730,E,Gossypium raimondii,GH3 family,PF03321,13,559,580
A0A0D2VH21,29730,E,Gossypium raimondii,Terpene synthase N-terminal domain,PF01397,143,194,558
A0A0D3ERW4,65489,E,Oryza barthii,Pentatricopeptide repeat,PF01535,165,192,598
A0A0D3F4C8,65489,E,Oryza barthii,WD40 repeat,PF00400,148,183,449
A0A0D3F6X4,65489,E,Oryza barthii,Thiamine pyrophosphate enzyme N-terminal TPP-binding domain,PF02776,360,504,1665
A0A0D3F9E1,65489,E,Oryza barthii,Target SNARE coiled-coil homology domain,PF05739,205,253,258
A0A0D3FAV5,65489,E,Oryza barthii,Xyloglucan fucosyltransferase,PF03254,15,478,1259
A0A0D3FCA6,65489,E,Oryza barthii,disorder_prediction,mobidb-lite,1,54,180
A0A0D3FCM0,65489,E,Oryza barthii,Histidine phosphatase superfamily clade-1,PF00300,12,215,263
A0A0D3FCP2,65489,E,Oryza barthii,Protein of unknown function DUF3527,PF12043,357,671,737
A0A0D3FCZ2,65489,E,Oryza barthii,GHMP kinase N-terminal domain,PF00288,695,756,933
A0A0D3FW59,65489,E,Oryza barthii,T-complex 11,PF05794,407,890,892
A0A0D3FXT1,65489,E,Oryza barthii,Zinc finger RING-type,PF17123,93,122,708
A0A0D3FYT8,65489,E,Oryza barthii,Myc-type basic helix-loop-helix (bHLH) domain,PF00010,621,666,694
A0A0D3FZT6,65489,E,Oryza barthii,Isoprenylcysteine carboxyl methyltransferase,PF04140,29,120,143
A0A0D3G296,65489,E,Oryza barthii,Leucine-rich repeat-containing N-terminal plant-type,PF08263,381,417,662
A0A0D3G9C2,65489,E,Oryza barthii,Helix-turn-helix DNA-binding domain of Spt6,PF14641,308,431,1574
A0A0D3GEZ8,65489,E,Oryza barthii,disorder_prediction,mobidb-lite,1660,1682,4239
A0A0D3GG61,65489,E,Oryza barthii,Defensin-like protein,PF10868,40,87,87
A0A0D3GJ59,65489,E,Oryza barthii,Uncharacterized protein OS=Oryza barthii PE=4 SV=1,CoiledCoil,523,544,699
A0A0D3GM81,65489,E,Oryza barthii,Uncharacterized protein OS=Oryza barthii PE=4 SV=1,LowComplexity,616,631,1066
A0A0D3GNR0,65489,E,Oryza barthii,KDPG/KHG aldolase,PF01081,41,176,227
A0A0D3GUZ6,65489,E,Oryza barthii,disorder_prediction,mobidb-lite,881,949,949
A0A0D3H075,65489,E,Oryza barthii,Protein of unknown function DUF1262,PF06880,27,128,387
A0A0D3H3V6,65489,E,Oryza barthii,Alcohol dehydrogenase N-terminal,PF08240,7,137,244
A0A0D3H418,65489,E,Oryza barthii,DNA-directed RNA polymerase N-terminal,PF14700,125,445,913
A0A0D3HK47,65489,E,Oryza barthii,Ankyrin repeat-containing domain,PF12796,5,91,743
A0A0D3HN64,65489,E,Oryza barthii,Leucine-rich repeat-containing N-terminal plant-type,PF08263,30,68,3153
A0A0D3HU34,65489,E,Oryza barthii,Peptidase M24,PF00557,202,429,1069
A0A0D3L685,1432732,E,Crisularia purpurotincta,Cytochrome c oxidase subunit I,PF00115,1,180,181
A0A0D3M1C1,457184,E,Persicaria maculosa,Maturase MatK N-terminal domain,PF01824,1,157,243
A0A0D3M6B6,53104,E,Paphiopedilum niveum,RNA polymerase alpha subunit,PF00623,431,513,679
A0A0D3QTQ1,375434,E,Leptodactylus fallax,Rhodopsin N-terminal,PF10413,2,30,91
A0A0D3QY55,1571500,E,Darksidea alpha,Actin family,PF00022,2,155,155
A0A0D4BQR0,97321,E,Prunus serrulata,Maturase MatK N-terminal domain,PF01824,1,169,247
A0A0D4BS96,3349,E,Pinus sylvestris,Domain X,PF01348,189,261,262
A0A0D4D5C5,3634,E,Gossypium barbadense,CO/COL/TOC1 conserved site,PF09425,158,182,228
A0A0D5MDX5,162100,E,Peronospora boni-henrici,NADH:ubiquinone oxidoreductase subunit 1/F420H2 oxidoreductase subunit H,PF00146,1,167,167
A0A0D5YA29,226208,E,Salvia miltiorrhiza,WRKY domain,PF03106,41,97,379
A0A0D6EIN0,5005,E,Sporidiobolus salmonicolor,disorder_prediction,mobidb-lite,19,162,1384
A0A0D6ENV5,5005,E,Sporidiobolus salmonicolor,GHMP kinase N-terminal domain,PF00288,173,246,530
A0A0D6ETE0,5005,E,Sporidiobolus salmonicolor,Phox homologous domain,PF00787,87,199,208
A0A0D6LJF5,53326,E,Ancylostoma ceylanicum,disorder_prediction,mobidb-lite,2133,2158,2280
A0A0D6LM05,53326,E,Ancylostoma ceylanicum,Amidohydrolase-related,PF01979,82,263,566
A0A0D6LTY2,53326,E,Ancylostoma ceylanicum,Pyruvate kinase C-terminal,PF02887,249,310,313
A0A0D6LUX2,53326,E,Ancylostoma ceylanicum,6-phosphofructo-2-kinase,PF01591,8,198,387
A0A0D6LX61,53326,E,Ancylostoma ceylanicum,disorder_prediction,mobidb-lite,1532,1559,1848
A0A0D6M2K0,53326,E,Ancylostoma ceylanicum,Protein of unknown function DUF229,PF02995,1,140,208
A0A0D6M3G0,53326,E,Ancylostoma ceylanicum,disorder_prediction,mobidb-lite,125,183,329
A0A0D6M6X9,53326,E,Ancylostoma ceylanicum,Nucleolar complex-associated protein 3 N-terminal,PF07540,227,323,674
A0A0D6QX50,56994,E,Araucaria cunninghamii,Lateral organ boundaries LOB,PF03195,66,164,359
A0A0D6R549,56994,E,Araucaria cunninghamii,disorder_prediction,mobidb-lite,92,133,910
A0A0D6R551,56994,E,Araucaria cunninghamii,Proteasome alpha-subunit N-terminal domain,PF10584,5,27,250
A0A0D6R6Q9,56994,E,Araucaria cunninghamii,WD40 repeat,PF00400,184,223,316
A0A0D6R7W7,56994,E,Araucaria cunninghamii,Glutathione S-transferase N-terminal,PF02798,13,76,215
A0A0D8XAN1,29172,E,Dictyocaulus viviparus,Zinc finger PHD-finger,PF00628,554,599,955
A0A0D8XCI9,29172,E,Dictyocaulus viviparus,Rho GTPase-activating protein domain,PF00620,244,285,435
A0A0D8XNL4,29172,E,Dictyocaulus viviparus,TMEM144,PF07857,3,332,337
A0A0D8XXG4,29172,E,Dictyocaulus viviparus,Major facilitator superfamily,PF07690,109,436,488
A0A0D9QIA6,5857,E,Plasmodium fragile,disorder_prediction,mobidb-lite,561,593,684
A0A0D9QKV8,5857,E,Plasmodium fragile,WD40 repeat,PF00400,48,77,555
A0A0D9QLJ8,5857,E,Plasmodium fragile,AP-5 complex subunit sigma-1,PF15001,1,199,216
A0A0D9QMI6,5857,E,Plasmodium fragile,BRO1 domain,PF03097,28,381,838
A0A0D9QMR0,5857,E,Plasmodium fragile,Cytidyltransferase-like domain,PF01467,546,689,815
A0A0D9QN56,5857,E,Plasmodium fragile,disorder_prediction,mobidb-lite,183,218,2245
A0A0D9QS71,5857,E,Plasmodium fragile,disorder_prediction,mobidb-lite,778,835,1343
A0A0D9QUX9,60711,E,Chlorocebus sabaeus,Ankyrin repeat,PF00023,161,187,4035
A0A0D9QV89,60711,E,Chlorocebus sabaeus,Calcineurin-like phosphoesterase domain ApaH type,PF00149,139,341,442
A0A0D9QW23,60711,E,Chlorocebus sabaeus,Receptor ligand binding region,PF01094,5,319,332
A0A0D9QWI9,60711,E,Chlorocebus sabaeus,disorder_prediction,mobidb-lite,1820,1973,2527
A0A0D9QY32,60711,E,Chlorocebus sabaeus,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,1062,1097,4544
A0A0D9QY32,60711,E,Chlorocebus sabaeus,Uncharacterized protein OS=Chlorocebus sabaeus GN=LRP1 PE=4 SV=1,LowComplexity,2,14,4544
A0A0D9R2J2,60711,E,Chlorocebus sabaeus,TCL1/MTCP1,PF01840,5,104,107
A0A0D9R3V4,60711,E,Chlorocebus sabaeus,Protein of unknown function DUF3669 zinc finger protein,PF12417,44,112,642
A0A0D9R4W5,60711,E,Chlorocebus sabaeus,Uncharacterized protein OS=Chlorocebus sabaeus GN=CAGE1 PE=4 SV=1,CoiledCoil,523,558,840
A0A0D9R4X8,60711,E,Chlorocebus sabaeus,Uncharacterized protein OS=Chlorocebus sabaeus GN=BICD1 PE=4 SV=1,CoiledCoil,45,73,821
A0A0D9R995,60711,E,Chlorocebus sabaeus,disorder_prediction,mobidb-lite,253,282,1101
A0A0D9RFL8,60711,E,Chlorocebus sabaeus,WD40 repeat,PF00400,596,633,808
A0A0D9RJD9,60711,E,Chlorocebus sabaeus,Nebulin repeat,PF00880,320,348,716
A0A0D9RM21,60711,E,Chlorocebus sabaeus,ABC transporter-like,PF00005,578,712,1437
A0A0D9RMC5,60711,E,Chlorocebus sabaeus,disorder_prediction,mobidb-lite,658,691,960
A0A0D9RNH1,60711,E,Chlorocebus sabaeus,Mab-21 domain,PF03281,214,513,526
A0A0D9RP20,60711,E,Chlorocebus sabaeus,K Homology domain type 1,PF00013,609,666,784
A0A0D9RSG8,60711,E,Chlorocebus sabaeus,STAS domain,PF01740,535,683,701
A0A0D9RWF2,60711,E,Chlorocebus sabaeus,disorder_prediction,mobidb-lite,1,54,317
A0A0D9RX26,60711,E,Chlorocebus sabaeus,disorder_prediction,mobidb-lite,1,44,415
A0A0D9S1A7,60711,E,Chlorocebus sabaeus,Innexin,PF00876,47,236,426
A0A0D9S564,60711,E,Chlorocebus sabaeus,Refilin family,PF15068,1,202,216
A0A0D9SET0,9606,E,Homo sapiens,WW domain,PF00397,141,170,555
A0A0D9V520,77586,E,Leersia perrieri,Glycosyl transferase family 1,PF00534,759,910,961
A0A0D9V9Y7,77586,E,Leersia perrieri,Transcription factor CBF/NF-Y/archaeal histone domain,PF00808,43,106,360
A0A0D9VB52,77586,E,Leersia perrieri,Ribosomal protein S4e N-terminal,PF08071,3,39,265
A0A0D9VC91,77586,E,Leersia perrieri,disorder_prediction,mobidb-lite,471,510,510
A0A0D9VI69,77586,E,Leersia perrieri,S-adenosyl-l-methionine decarboxylase leader peptide,PF08132,1,47,469
A0A0D9VMA0,77586,E,Leersia perrieri,NatC N(alpha)-terminal acetyltransferase Mak10 subunit,PF04112,43,186,699
A0A0D9VPF3,77586,E,Leersia perrieri,Lysine methyltransferase,PF10294,343,499,551
A0A0D9VQS6,77586,E,Leersia perrieri,Aminoacyl-tRNA synthetase class II (G/ P/ S/T),PF00587,218,398,438
A0A0D9VVZ8,77586,E,Leersia perrieri,disorder_prediction,mobidb-lite,1188,1228,1282
A0A0D9W0D2,77586,E,Leersia perrieri,Rieske [2Fe-2S] iron-sulphur domain,PF00355,71,152,508
A0A0D9W3Q3,77586,E,Leersia perrieri,Pentatricopeptide repeat,PF13041,1313,1361,1607
